index,exec_time_us,loop_time_us,adc_time_us,heater_time_us,temp_get_time_us,e2e_time_us,temp_c,free_heap,cpu_core0,cpu_core1,cpu_overall,temp_mutex_wait,metrics_mutex_wait
202,,100000,85,44,61,,43.94,129128,0.00,17.69,8.85,12,4
203,,100000,89,44,61,,43.55,129128,0.00,16.74,8.37,16,5
204,,100000,85,114,61,,43.33,129128,0.00,16.74,8.37,12,4
205,,100000,89,44,61,,43.18,129128,0.00,16.75,8.38,16,4
206,,100000,85,44,61,,42.73,129128,2.60,16.74,9.67,12,4
207,,100000,89,115,61,,42.64,129128,0.00,16.74,8.37,16,4
208,,100000,85,115,61,,42.67,129128,0.00,16.75,8.38,12,4
209,,100000,89,114,61,,42.21,129128,0.00,16.74,8.37,16,5
210,,100000,85,115,61,,42.21,129128,0.00,17.72,8.86,12,4
211,,100000,89,115,61,,42.27,129128,0.00,16.74,8.37,16,4
212,,100000,85,115,61,,41.73,129128,0.00,16.74,8.37,12,5
213,,100062,89,44,61,,41.82,129128,0.00,16.74,8.37,16,4
214,,99938,85,44,61,,41.55,129128,2.60,16.75,9.68,12,4
215,,100000,89,44,61,,41.55,129128,0.00,16.74,8.37,16,5
216,,100063,85,44,61,,41.09,129128,0.00,16.74,8.37,12,4
217,,100000,89,44,61,,41.09,129128,0.00,16.75,8.38,16,5
218,,100000,85,44,61,,40.67,129128,0.00,16.74,8.37,12,4
219,,100000,89,44,61,,40.70,129128,0.00,17.68,8.84,16,5
220,,100000,85,44,61,,40.36,129128,0.00,16.75,8.38,12,4
221,,100000,89,44,61,,40.36,129128,0.00,16.74,8.37,16,5
222,,99937,85,44,61,,40.36,129128,2.60,16.74,9.67,12,4
223,,100000,89,44,61,,39.97,129128,0.00,16.75,8.38,16,5
224,,100000,85,44,61,,40.00,129128,0.00,16.74,8.37,12,4
225,,100000,89,44,61,,39.73,129128,0.00,16.74,8.37,16,4
226,,100000,85,114,61,,39.61,129128,0.00,16.75,8.38,12,5
227,,100000,89,44,61,,39.70,129128,0.00,17.72,8.86,16,5
228,,100000,85,44,61,,39.18,129128,0.00,16.74,8.37,12,4
229,,100000,89,115,61,,39.21,129128,0.00,16.75,8.38,16,5
230,,100000,85,114,61,,39.06,129128,0.00,16.74,8.37,12,4
231,,100000,89,114,61,,38.91,129128,2.60,16.74,9.67,16,5
232,,100000,85,115,61,,39.24,129128,0.00,16.75,8.38,12,4
233,,100000,89,114,61,,40.39,129128,0.00,16.74,8.37,16,5
234,,100000,85,115,61,,41.12,129128,0.00,16.74,8.37,12,4
235,,100062,89,44,61,,41.39,129128,0.00,17.69,8.85,16,5
236,,99938,85,44,61,,41.39,129128,0.00,16.74,8.37,12,4
237,,100000,89,44,61,,41.52,129128,0.00,16.74,8.37,16,5
238,,100063,85,44,61,,41.09,129128,0.00,16.75,8.38,12,4
239,,100000,89,44,61,,41.12,129128,2.60,16.74,9.67,16,5
240,,100000,85,44,61,,40.67,129128,0.00,16.74,8.37,12,4
241,,100000,89,44,61,,40.76,129128,0.00,16.75,8.38,16,4
242,,100000,85,44,61,,40.33,129128,0.00,16.74,8.37,12,4
243,,100000,89,44,61,,40.30,129128,0.00,16.74,8.37,16,5
244,,99937,85,44,61,,40.33,129128,0.00,17.73,8.86,12,5
245,,100000,89,44,61,,39.94,129128,0.00,16.74,8.37,16,4
246,,100000,85,44,61,,39.97,129128,0.00,16.74,8.37,12,4
247,,100000,89,113,61,,39.70,129128,2.60,16.75,9.68,16,5
248,,100000,85,44,61,,39.61,129128,0.00,16.74,8.37,12,4
249,,100000,89,44,61,,39.58,129128,0.00,16.74,8.37,16,4
250,,100000,85,115,61,,39.27,129128,0.00,16.75,8.38,12,4
251,,100000,89,114,61,,39.30,129128,0.00,16.74,8.37,16,5
252,,100000,85,115,61,,38.76,129128,0.00,17.68,8.84,12,4
253,,100000,89,114,61,,39.18,129128,0.00,16.74,8.37,16,4
