index, exec_time_us, loop_time_us, adc_time_us, heater_time_us, temp_get_time_us, e2e_time_us, free_heap, cpu_core0, cpu_core1, cpu_overall, temp_mutex_wait, metrics_mutex_wait
   47,             ,        10000,          96,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
   48,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
   49,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
   50,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
   51,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
   52,             ,         9838,          75,               ,                8,            ,    253980,      0.00,     17.91,        8.95,               8,                  8
   53,             ,        10162,          75,               ,                7,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
   54,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
   55,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.82,        8.93,               8,                  8
   56,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
   57,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
   58,             ,        10000,          93,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
   59,             ,        10000,          75,               ,                8,            ,    253980,      0.03,     17.81,        8.92,               8,                  8
   60,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.80,        8.90,               8,                  8
   61,             ,        10000,          75,               ,                8,            ,    253980,      0.38,     18.17,        9.27,               8,                  8
   62,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.90,        8.95,               8,                  8
   63,             ,         9838,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
   64,             ,        10162,          75,               ,                7,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
   65,             ,        10000,          75,               ,                8,            ,    253980,      0.04,     17.81,        8.92,               8,                  8
   66,             ,        10000,          75,               ,                8,            ,    253980,      0.00,     17.79,        8.89,               8,                  8
